伦理学与公共事务,Llxyggsw
百年潮,Hundred Year Tide  백년조,Bai Nian Chao
上海公安学院学报,Journal of Shanghai Police College
人民与权力,People and Power,Ren Min Yu Quan Li
中央农业管理干部学院学报,Journal of central agricultural management institute  ,Zhong Yang Nong Ye Guan Li Gan Bu Xue Yuan Xue Bao
证券法苑,ZHENG QUAN FA YUAN,Zheng Quan Fa Yuan
中国诠释学,Zhongguo Quanshixue,Zgqsx
复旦国际关系评论,Fudan International Studies Review,Fu Dan Guo Ji Guan Xi Ping Lun
浙江人大,zhejiang renda  절강인대,Zhe Jiang Ren Da
党史博览,General Review of the Communist Party of China  당사박람,Dang Shi Bo Lan
人民公安,People's Police,Ren Min Gong An
西南民兵,Southwest Chnia Militiaman,Xi Nan Min Bing
复印报刊资料-外国哲学分册,FUYIN BAOKAN ZILIAO-WAIGUO ZHEXUE FENCE,Fu Yin Bao Kan Zi Liao - Wai Guo Zhe Xue Fen Ce
清华法治论衡,Qing Hua Fa Zhi Lun Heng  화법치론형,Qing Hua Fa Zhi Lun Heng
中共银川市委党校学报,Journal of the Yinchuan Municipal Party College of C.P.C.  중공은천시위당교학보,Zhong Gong Yin Chuan Shi Wei Dang Xiao Xue Bao
传承,Chuancheng  전승,Chuan Cheng
厦门特区党校学报,XIAMEN TEQU DANGXIAO XUEBAO,Xia Men Te Qu Dang Xiao Xue Bao
毛泽东研究,Mao Zedong Research
现代世界警察,Modern World Police,Xian Dai Shi Jie Jing Cha
真理的追求,Search for Truth,Zhen Li De Zhui Qiu
中国公证,China Notary  중국공증,Zhong Guo Gong Zheng
社会心理科学,Science of Social Psychology,She Hui Xin Li Ke Xue
侨园,Overseas Chinese  교원,Qiao Yuan
中国宗教研究（英文版）,Study in Chinese Religions
中国监察,Supervision in China,Zhong Guo Jian Cha
延边党校学报,Journal of YanBian Party School,Yan Bian Dang Xiao Xue Bao
当代青年,Modern Youth,Dang Dai Qing Nian
南大法学,Nanjing University Law Journal,Nan Jing Da Xue Fa Lv Ping Lun
世界古典文明杂志（英文版）,Journal of Ancient Civilizations,Shi Jie Gu Dian Wen Ming Za Zhi （ Ying Wen Ban ）
新法规,XIN FAGUI,Xin Fa Gui
刑事法评论,Xsfpl
保密工作,Keeping Secret,Bao Mi Gong Zuo
人权,Human Reghts,Ren Quan
广东党史与文献研究,History and Literature Studies on CPC
楚天法治,Chutian Fazhi,Chu Tian Fa Zhi
人权（英文版）,The Journal of Human Rights
五台山,WUTAISHAN  오대산,Wu Tai Shan
传承（中旬刊）,Inheritance & Innovation  전승（중순간）,Chuan Cheng （ Zhong Xun Kan ）
检察风云,Procuratorial View  검찰풍운,Jian Cha Feng Yun
新疆警察学院学报,Journal of Xinjiang Police Officers' Academy  신강경관고등전과학교학보,Xin Jiang Jing Guan Gao Deng Zhuan Ke Xue Xiao Xue Bao
人民司法,People's Judicature,Ren Min Si Fa
四川省政法管理干部学院学报,SICHUANSHENG ZHENGFA GUANLI GANBU  XUEYUAN XUEBAO,Si Chuan Sheng Zheng Fa Guan Li Gan Bu Xue Yuan Xue Bao
时事资料手册,SHISHI ZILIAO SHOUCE,Shi Shi Zi Liao Shou Ce
中国青年,China Youth,Zhong Guo Qing Nian
人大建设,RENDA JIANSHE  인대건설,Ren Da Jian She
实践(思想理论版),SHIJIAN（SIXIANG LILUN BAN）  실천(사상리론판),Shi Jian （ Si Xiang Li Lun Ban ）
党建研究内参,DANGJIAN YANJIU NEICAN,Dang Jian Yan Jiu Nei Can
城市党报研究,CHENGSHI DANGBAO YANJIU,Cheng Shi Dang Bao Yan Jiu
网络法律评论,Wlflpl
金陵法律评论,Jinling Law Review  김릉법률평론,Jin Ling Fa Lu Ping Lun
瞭望,Outlook Weekly,Liao Wang
中国青运史辑刊,ZHONGGUO QINGYUNSHI JIKAN,Zhong Guo Qing Yun Shi Ji Kan
吉林公安高等专科学校学报8,Gournal of Jilin Public Security Academy,Ji Lin Gong An Gao Deng Zhuan Ke Xue Xiao Xue Bao
哲学门,ZHE XUE MEN,Zhxm
中国现象学与哲学评论,The Phenomenological and Philosophical Research in China,Zhong Guo Xian Xiang Xue Yu Zhe Xue Ping Lun
现代中国,Xdzg
国际援助,International Development Cooperation
复旦公共行政评论,Fudan Public Administration Review,Fu Dan Gong Gong Xing Zheng Ping Lun
江淮法治,JIANG HUAI FA ZHI,Jiang Hui Fa Zhi
党政论坛（干部文摘）,Party &Government Forum  당정론단（간부문적）,Dang Zheng Lun Tan （ Gan Bu Wen Zhai ）
党员特刊,DANGYUAN TEKAN,Dang Yuan Te Kan
哲学评论,Wuda Philosophical Review,Zhe Xue Ping Lun
党的生活（河南）,DANG DE SHENGHUO(HENAN),Dang De Sheng Huo （ He Nan ）
中国人民防空,Chinese Civil Air Defence,Zhong Guo Ren Min Fang Kong
法商论坛,fashang luntan  법상론단,Fa Shang Lun Tan
中国环境法治,Environmental Law in China  중국환경법치,Zhong Guo Huan Jing Fa Zhi
求实论坛,QIUSHI LUNTAN,Qiu Shi Lun Tan
佛学研究,Foxue Yanjiu,Fo Xue Yan Jiu
思想政治工作研究,Ideological and Political Work Research,Si Xiang Zheng Zhi Gong Zuo Yan Jiu
经济法论丛,Economic Law Review,Jing Ji Fa Lun Cong
政工研究动态,ZHENGGONG YANJIU DONGTAI,Zheng Gong Yan Jiu Dong Tai
公法研究,Gongfa Yanjiu,Gong Fa Yan Jiu
三晋基层治理,Grassroots Governance In Sanjin
先锋队,XIANFENG DUI,Xian Feng Dui
南京政治学院学报,Journal of PLA Nanjing Institute of Politics  남경정치학원학보,Nan Jing Zheng Zhi Xue Yuan Xue Bao
两岸关系,Relations Across Taiwan Straits  량안관계,Liang An Guan Xi
民主与科学,Democracy & Science  민주여과학,Min Zhu Yu Ke Xue
公法评论,Gfpl
中共青岛市委党校青岛行政学院学报,Journal of the Party School of C.P.C Qingdao Municipal Committee Qingdao Administration Institute,Zhong Gong Qing Dao Shi Wei Dang Xiao Qing Dao Xing Zheng Xue Yuan Xue Bao
检察风云—社会治理理论专刊,INNOVATION ORIENTED SOCIAL MANAGEMET THEORY,Jian Cha Feng Yun - Chuang Xin She Hui Guan Li Li Lun Zhuan Kan
四川心理科学,SICHUAN XINLI KEXUE,Si Chuan Xin Li Ke Xue
中国工运,Chinese Workers’Movement,Zhong Guo Gong Yun
贵州省政法管理干部学院学报,Journal of Guizhou Political-Legal Cadre College,Gui Zhou Sheng Zheng Fa Guan Li Gan Bu Xue Yuan Xue Bao
刑警与科技,Criminal Police & Technology
西安政治学院学报,Journal of Xi'an Politics Institute  서안정치학원학보,Xi An Zheng Zhi Xue Yuan Xue Bao
知识产权年刊,Zscqnk
法制与经济（下半月）,FaZhi Yu JingJi  법제여경제（하순간）,Fa Zhi Yu Jing Ji （ Xia Xun Kan ）
中国工人,China Worker,Zhong Guo Gong Ren
法人,Faren Magazine,Fa Ren
宗教与美国社会,Zong Jiao Yu Mei Guo She Hui
山西青年（下半月）,Shanxi Youth,Shan Xi Qing Nian （ Xia Ban Yue ）
经济法论坛,Asymposium on Economic Law,Jing Ji Fa Lun Tan
支部建设,ZHIBU JIANSHE,Zhi Bu Jian She
福建统一战线,FUJIAN TONGYI ZHANXIAN,Fu Jian Tong Yi Zhan Xian
党史文苑（学术版）,Literature on Party Building  당사문원（학술판）,Dang Shi Wen Yuan （ Xue Shu Ban ）
英美文学研究论丛,ENGLISH AND AMERICAN LITERARY STUDIES,Ying Mei Wen Xue Yan Jiu Lun Cong
检察风云—预防职务犯罪专刊,JIAN CHA FENG YUN,Jian Cha Feng Yun - Yu Fang Zhi Wu Fan Zui Zhuan Kan
党课,DANG-KE,Dang Ke
协商论坛,xieshang luntan  협상론단,Xie Shang Lun Tan
中国监狱学刊,China Prison Journal,Zhong Guo Jian Yu Xue Kan
人权研究,Renquan Yanjiu,Rqyj
厦门大学法律评论,Xiamen University Law Review,Xia Men Da Xue Fa Lv Ping Lun
中国边防警察,ZHONGGUO BIANFANG JINGCHA,Zhong Guo Bian Fang Jing Cha
公安海警学院学报,Journal of Public Security Marine Police Academy,Gong An Hai Jing Gao Deng Zhuan Ke Xue Xiao Xue Bao
法律方法,Legal method,Fa Lv Fang Fa
青年文摘,Youth Abstract,Qing Nian Wen Zhai
中国刑事警察,China Criminal Police,Zhong Guo Xing Shi Jing Cha
现代妇女(理论版),Modern Women  현대부녀(리론판),Xian Dai Fu Nv （ Li Lun Ban ）
现代领导,Modern Leading,Xian Dai Ling Dao
时事报告,SHISHI BAOGAO,Shi Shi Bao Gao
中国应用法学,China Review of Administration of Justice
中西法律传统,Zxflct
犯罪与改造研究,Crime and correction,Fan Zui Yu Gai Zao Yan Jiu
新青年,New Youth  신년,Xin Qing Nian
文明指南,WENMING ZHINAN  문명지남,Wen Ming Zhi Nan
理论与当代,LILUN YU DANGDAI,Li Lun Yu Dang Dai
外交（英文版）,Foreign Affalrs Journal
兵团工运,BINGTUAN GONGYUN  병단공운,Bing Tuan Gong Yun
党史纵横,Over the Party History  당사종횡,Dang Shi Zong Heng
党史天地·解密,Stories from CPC History,Dang Shi Tian Di
法治与社会,Rule By Law and the Society  법치여사회,Fa Zhi Yu She Hui
法制与经济（中旬刊）,FaZhi Yu JingJi  법제여경제（중순간）,Fa Zhi Yu Jing Ji （ Zhong Xun Kan ）
当代工人,Contemporary Worker  당대공인,Dang Dai Gong Ren
版权公报,Copyright Bulletin,Ban Quan Gong Bao
中国律师,Chinese Lawyer,Zhong Guo Lu Shi
复印报刊资料-法理学·法史学分册,FUYIN BAOKAN ZILIAO-FALIXUE FASHIXUE FENCE,Fu Yin Bao Kan Zi Liao - Fa Li Xue · Fa Shi Xue Fen Ce
交大法学,Sjtu Law Review
北大法律评论,Bdflpl
青年与社会·中外教育研究,Chinese and Foreign Education Research  년여사회·중외육구,Qing Nian Yu She Hui
刑法论丛,Criminal Law Review,Xflc
佛教文化,Buddhist Culture,Fu Jiao Wen Hua
社会福利,China Social Welfare  사회복리,She Hui Fu Li
解放军理论学习,DENGXIAOPING LILUN XUEXI YU YANJIU,Jie Fang Jun Li Lun Xue Xi
民间法,MIN JIAN FA,Min Jian Fa
中国公务员,Chinese Public Servant,Zhong Guo Gong Wu Yuan
今日中国论坛,China-Today Forum,Dang Dai Si Chao
公安教育,Public Security Education,Gong An Jiao Yu
四川党的建设（农村版）,SICHUAN DANG DE JIANSHE(NONGCUN BAN)  사천적건설（농촌판）,Si Chuan Dang De Jian She （ Nong Cun Ban ）
基督教文化学刊,Journal for the Study of Christian Cultrue,Ji Du Jiao Wen Hua Xue Kan
福建政法管理干部学院学报,The Journal of Fujian Institute of Political Science & Law  복건정법관리간부학원학보,Fu Jian Zheng Fa Guan Li Gan Bu Xue Yuan Xue Bao
中国天主教,Catholic Church in China,Zhong Guo Tian Zhu Jiao
韩国研究论丛,HAN GUO YAN JIU LUN CONG
人大法律评论,Renmin University Law Review,Ren Da Fa Lv Ping Lun
法制与经济,FaZhi Yu JingJi  법제여경제（상순간）,Fa Zhi Yu Jing Ji
台声,Voice of Taiwan,Tai Sheng
国际经济法学刊,Gjjjfxk
法庭科学研究（英文）,Forensic Sciences Research
经济法学评论,Economic Law Review,Jing Ji Fa Xue Ping Lun
经济法研究,Jjfyj
领导决策信息,Information for Deciders,Ling Dao Jue Ce Xin Xi
半月谈,China Comment,Ban Yue Tan
世界知识,World Affairs  세계지식,Shi Jie Zhi Shi
四川统一战线,Sichuan United Front,Si Chuan Tong Yi Zhan Xian
工会博览,A View of Labour Unions  공회박람·리론구,Gong Hui Bo Lan · Li Lun Yan Jiu
中国保安,China Security Service  중국보안,Zhong Guo Bao An
党史纵览,Dangshi Zonglan  당사종람,Dang Shi Zong Lan
云南大学学报（法学版）,Law Edition Jorunal of Yunnan University  운남대학학보（법학판）,Yun Nan Da Xue Xue Bao （ Fa Xue Ban ）
第欧根尼,Diogenes  제구근니,Di Ou Gen Ni
时代青年,Youth of the Times,Shi Dai Qing Nian
中共太原市委党校学报,Journal of the Party School of the Taiyuan's Committee of the C.P.C  중공태원시위당교학보,Zhong Gong Tai Yuan Shi Wei Dang Xiao Xue Bao
社会福利（理论版）,Social Welfare,She Hui Fu Li （ Li Lun Ban ）
中国武警,China's Armed Police,Zhong Guo Wu Jing
国际公关,GUOJI GONGGUAN,Guo Ji Gong Guan
探索与争鸣,Exploration and Free Views  탐색여쟁명,Tan Suo Yu Zheng Ming
中共党史资料,ZHONGGONG DANGSHI ZILIAO
理论建设,Theory Construction
中国人大,ZHONGGUO RENDA,Zhong Guo Ren Da
党建与人才,DANGJIAN YU RENCAI,Dang Jian Yu Ren Cai
传承（学术理论版）,Inheritance & Innovation  전승（학술리론판）,Chuan Cheng （Xue Shu Li Lun Ban ）
青年学研究,QINGNIANXUE YANJIU,Qing Nian Xue Yan Jiu
中国统一战线,The United Front Work Department of CPC Central Committee  중국통일전선,Zhong Guo Tong Yi Zhan Xian
学校党建与思想教育（普教版）,XUEXIAO DANGJIAN YU SIXIANG JIAOYU（PUJIAO BAN）,Xue Xiao Dang Jian Yu Si Xiang Jiao Yu （ Pu Jiao Ban ）
